substance name,half life [day],target class,chemical class,plant class,SMILES,is_valid
abamectin,0.98,insecticide,microorganism derived,fruits,CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C.CC1C=CC=C2COC3C2(C(C=C(C3O)C)C(=O)OC4CC(CC=C(C1OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)O)OC)OC)C)OC7(C4)C=CC(C(O7)C(C)C)C)O,True
abamectin,1.06,insecticide,microorganism derived,vegetables,CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C.CC1C=CC=C2COC3C2(C(C=C(C3O)C)C(=O)OC4CC(CC=C(C1OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)O)OC)OC)C)OC7(C4)C=CC(C(O7)C(C)C)C)O,True
abamectin,1.34,insecticide,microorganism derived,fruits,CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C.CC1C=CC=C2COC3C2(C(C=C(C3O)C)C(=O)OC4CC(CC=C(C1OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)O)OC)OC)C)OC7(C4)C=CC(C(O7)C(C)C)C)O,True
abamectin,1.5,insecticide,microorganism derived,fruits,CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C.CC1C=CC=C2COC3C2(C(C=C(C3O)C)C(=O)OC4CC(CC=C(C1OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)O)OC)OC)C)OC7(C4)C=CC(C(O7)C(C)C)C)O,True
acephate,3.1,insecticide,organophosphate,leafy crops,CC(=O)NP(=O)(OC)SC,True
acephate,13.5,insecticide,organophosphate,leafy crops,CC(=O)NP(=O)(OC)SC,True
acephate,1.88,insecticide,organophosphate,vegetables,CC(=O)NP(=O)(OC)SC,True
acephate,0.68,insecticide,organophosphate,other,CC(=O)NP(=O)(OC)SC,True
acephate,0.7,insecticide,organophosphate,other,CC(=O)NP(=O)(OC)SC,True
acephate,0.7,insecticide,organophosphate,other,CC(=O)NP(=O)(OC)SC,True
acephate,1.56,insecticide,organophosphate,other,CC(=O)NP(=O)(OC)SC,True
acephate,1.7,insecticide,organophosphate,other,CC(=O)NP(=O)(OC)SC,True
acephate,1.96,insecticide,organophosphate,other,CC(=O)NP(=O)(OC)SC,True
acephate,2.05,insecticide,organophosphate,other,CC(=O)NP(=O)(OC)SC,True
acephate,5.17,insecticide,organophosphate,vegetables,CC(=O)NP(=O)(OC)SC,True
acephate,2.8,insecticide,organophosphate,forest trees,CC(=O)NP(=O)(OC)SC,True
acephate,3.3,insecticide,organophosphate,forest trees,CC(=O)NP(=O)(OC)SC,True
acephate,5.31,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,6.27,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,6.9,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,7.67,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,8.63,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,8.63,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,9.86,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,9.86,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,11.5,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,13.8,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,8.2,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,8.2,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,8.2,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,4.75,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,4.88,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,12.0,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,12.7,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,3.5,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,5.31,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,6.9,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,7.67,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,8.2,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,8.63,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,8.7,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,8.93,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,9.9,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,11.5,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,13.8,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,1.07,insecticide,organophosphate,leafy crops,CC(=O)NP(=O)(OC)SC,True
acephate,1.36,insecticide,organophosphate,leafy crops,CC(=O)NP(=O)(OC)SC,True
acephate,12.0,insecticide,organophosphate,fruits,CC(=O)NP(=O)(OC)SC,True
acephate,4.8,insecticide,organophosphate,vegetables,CC(=O)NP(=O)(OC)SC,True
acephate,6.04,insecticide,organophosphate,vegetables,CC(=O)NP(=O)(OC)SC,True
acephate,3.2,insecticide,organophosphate,root crops,CC(=O)NP(=O)(OC)SC,True
acephate,11.6,insecticide,organophosphate,root crops,CC(=O)NP(=O)(OC)SC,True
acephate,3.4,insecticide,organophosphate,cereals,CC(=O)NP(=O)(OC)SC,True
acephate,4.8,insecticide,organophosphate,cereals,CC(=O)NP(=O)(OC)SC,True
acephate,2.9,insecticide,organophosphate,vegetables,CC(=O)NP(=O)(OC)SC,True
acephate,2.9,insecticide,organophosphate,vegetables,CC(=O)NP(=O)(OC)SC,True
acephate,5.8,insecticide,organophosphate,vegetables,CC(=O)NP(=O)(OC)SC,True
acephate,6.1,insecticide,organophosphate,vegetables,CC(=O)NP(=O)(OC)SC,True
acetamiprid,2.2,insecticide,neonicotinoid,fruits,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,3.3,insecticide,neonicotinoid,fruits,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,3.8,insecticide,neonicotinoid,fruits,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,5.1,insecticide,neonicotinoid,fruits,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,2.24,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,3.23,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,4.23,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,4.84,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,5.2,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,6.6,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,6.6,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,6.6,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,8.1,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,10.4,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,19.1,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,19.3,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,3.0,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,2.3,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,8.77,insecticide,neonicotinoid,fruits,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,4.9,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,4.9,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,5.0,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,5.0,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,5.0,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,5.1,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,10.0,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,1.82,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,1.84,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,1.86,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,1.9,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,2.03,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,2.08,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,2.25,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,2.33,insecticide,neonicotinoid,leafy crops,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,1.87,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,1.94,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,2.5,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetamiprid,2.54,insecticide,neonicotinoid,vegetables,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,True
acetochlor,1.21,herbicide,chloroacetamide,cereals,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,True
acetochlor,1.78,herbicide,chloroacetamide,cereals,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,True
acetochlor,1.87,herbicide,chloroacetamide,cereals,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,True
acetochlor,2.07,herbicide,chloroacetamide,cereals,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,True
acrinathrin,0.98,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=CC(=O)OC(C(F)(F)F)C(F)(F)F)C,True
acrinathrin,0.77,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=CC(=O)OC(C(F)(F)F)C(F)(F)F)C,True
acrinathrin,2.08,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=CC(=O)OC(C(F)(F)F)C(F)(F)F)C,True
acrinathrin,6.76,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=CC(=O)OC(C(F)(F)F)C(F)(F)F)C,True
acrinathrin,7.11,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=CC(=O)OC(C(F)(F)F)C(F)(F)F)C,True
acrinathrin,1.01,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=CC(=O)OC(C(F)(F)F)C(F)(F)F)C,True
acrinathrin,1.32,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=CC(=O)OC(C(F)(F)F)C(F)(F)F)C,True
aldicarb,4.8,insecticide,carbamate,fruits,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,4.8,insecticide,carbamate,fruits,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,4.0,insecticide,carbamate,fruits,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,6.5,insecticide,carbamate,fruits,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,12.6,insecticide,carbamate,other,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,4.0,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,5.8,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,5.1,insecticide,carbamate,fruits,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,6.7,insecticide,carbamate,fruits,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,1.0,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,5.2,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,5.9,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,6.13,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,6.8,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,7.0,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,12.38,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)SC,True
aldicarb,12.6,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)SC,True
aldoxycarb,6.73,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)S(=O)(=O)C,True
aldoxycarb,7.53,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)S(=O)(=O)C,True
aldoxycarb,8.56,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)S(=O)(=O)C,True
aldoxycarb,9.5,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)S(=O)(=O)C,True
aldoxycarb,16.12,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)S(=O)(=O)C,True
aldoxycarb,17.77,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)S(=O)(=O)C,True
aldoxycarb,18.73,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)S(=O)(=O)C,True
aldoxycarb,23.1,insecticide,carbamate,root crops,CC(C)(C=NOC(=O)NC)S(=O)(=O)C,True
aldrin,1.7,insecticide,cyclodiene,weeds,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,True
alpha-cypermethrin,2.3,insecticide,pyrethroid,herbs,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
alpha-cypermethrin,2.6,insecticide,pyrethroid,herbs,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
alpha-cypermethrin,7.5,insecticide,pyrethroid,herbs,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
alpha-cypermethrin,8.7,insecticide,pyrethroid,herbs,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
alpha-cypermethrin,3.5,insecticide,pyrethroid,leafy crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
alpha-cypermethrin,3.7,insecticide,pyrethroid,leafy crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
alpha-cypermethrin,3.8,insecticide,pyrethroid,leafy crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
alpha-cypermethrin,3.9,insecticide,pyrethroid,leafy crops,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
alpha-cypermethrin,7.3,insecticide,pyrethroid,vegetables,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,True
alpha-endosulfan,0.7,insecticide,organochlorine,vegetables,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,True
alpha-endosulfan,1.69,insecticide,organochlorine,vegetables,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,True
alpha-endosulfan,2.71,insecticide,organochlorine,vegetables,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,True
alpha-endosulfan,1.47,insecticide,organochlorine,vegetables,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,True
alpha-endosulfan,1.58,insecticide,organochlorine,vegetables,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,True
alpha-endosulfan,0.95,insecticide,organochlorine,fruits,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,True
alpha-endosulfan,1.22,insecticide,organochlorine,vegetables,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,True
alpha-endosulfan,1.5,insecticide,organochlorine,vegetables,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,True
alpha-endosulfan,1.6,insecticide,organochlorine,vegetables,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,True
alpha-endosulfan,1.4,insecticide,organochlorine,leafy crops,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,True
alpha-endosulfan,1.7,insecticide,organochlorine,vegetables,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,True
alpha-endosulfan,2.0,insecticide,organochlorine,vegetables,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,True
aminocarb,4.5,insecticide,carbamate,forest trees,CC1=C(C=CC(=C1)OC(=O)NC)N(C)C,True
aminocarb,0.1,insecticide,carbamate,vegetables,CC1=C(C=CC(=C1)OC(=O)NC)N(C)C,True
aminocarb,8.2,insecticide,carbamate,forest trees,CC1=C(C=CC(=C1)OC(=O)NC)N(C)C,True
aminocarb,8.8,insecticide,carbamate,forest trees,CC1=C(C=CC(=C1)OC(=O)NC)N(C)C,True
aminocarb,9.7,insecticide,carbamate,forest trees,CC1=C(C=CC(=C1)OC(=O)NC)N(C)C,True
aminocarb,10.6,insecticide,carbamate,forest trees,CC1=C(C=CC(=C1)OC(=O)NC)N(C)C,True
aminocarb,10.9,insecticide,carbamate,forest trees,CC1=C(C=CC(=C1)OC(=O)NC)N(C)C,True
aminocarb,12.5,insecticide,carbamate,forest trees,CC1=C(C=CC(=C1)OC(=O)NC)N(C)C,True
aminocarb,13.5,insecticide,carbamate,forest trees,CC1=C(C=CC(=C1)OC(=O)NC)N(C)C,True
amitraz,3.6,insecticide,amidine,fruits,CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C,True
amitraz,11.0,insecticide,amidine,fruits,CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C,True
anabasine,0.5,insecticide,botanical insecticide,herbs,C1CCNC(C1)C2=CN=CC=C2,True
anabasine,0.6,insecticide,botanical insecticide,herbs,C1CCNC(C1)C2=CN=CC=C2,True
anabasine,2.5,insecticide,botanical insecticide,herbs,C1CCNC(C1)C2=CN=CC=C2,True
anabasine,5.1,insecticide,botanical insecticide,herbs,C1CCNC(C1)C2=CN=CC=C2,True
anilofos,1.34,herbicide,organophosphate,cereals,CC(C)N(C1=CC=C(C=C1)Cl)C(=O)CSP(=S)(OC)OC,True
anilofos,1.41,herbicide,organophosphate,cereals,CC(C)N(C1=CC=C(C=C1)Cl)C(=O)CSP(=S)(OC)OC,True
anilofos,2.0,herbicide,organophosphate,cereals,CC(C)N(C1=CC=C(C=C1)Cl)C(=O)CSP(=S)(OC)OC,True
anilofos,3.0,herbicide,organophosphate,cereals,CC(C)N(C1=CC=C(C=C1)Cl)C(=O)CSP(=S)(OC)OC,True
anilofos,3.76,herbicide,organophosphate,cereals,CC(C)N(C1=CC=C(C=C1)Cl)C(=O)CSP(=S)(OC)OC,True
aramite,1.0,acaricide,sulfite ester,other,CC(COC1=CC=C(C=C1)C(C)(C)C)OS(=O)OCCCl,True
aramite,1.0,acaricide,sulfite ester,vegetables,CC(COC1=CC=C(C=C1)C(C)(C)C)OS(=O)OCCCl,True
aramite,7.0,acaricide,sulfite ester,fruits,CC(COC1=CC=C(C=C1)C(C)(C)C)OS(=O)OCCCl,True
aramite,9.0,acaricide,sulfite ester,fruits,CC(COC1=CC=C(C=C1)C(C)(C)C)OS(=O)OCCCl,True
azadirachtin,0.71,insecticide,botanical insecticide,forest trees,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,0.92,insecticide,botanical insecticide,forest trees,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,0.92,insecticide,botanical insecticide,forest trees,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,7.5,insecticide,botanical insecticide,forest trees,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,12.3,insecticide,botanical insecticide,forest trees,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,0.8,insecticide,botanical insecticide,fruits,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,1.05,insecticide,botanical insecticide,fruits,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,1.11,insecticide,botanical insecticide,fruits,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,1.11,insecticide,botanical insecticide,fruits,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,1.19,insecticide,botanical insecticide,fruits,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,1.68,insecticide,botanical insecticide,fruits,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,1.71,insecticide,botanical insecticide,fruits,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,1.87,insecticide,botanical insecticide,fruits,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,2.0,insecticide,botanical insecticide,fruits,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,2.22,insecticide,botanical insecticide,fruits,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,2.38,insecticide,botanical insecticide,fruits,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,2.8,insecticide,botanical insecticide,fruits,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,3.06,insecticide,botanical insecticide,fruits,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,3.2,insecticide,botanical insecticide,fruits,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
azadirachtin,3.48,insecticide,botanical insecticide,fruits,CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,True
